date,joueur,elo
2001-02-09,Arnaud Clement,1871.4270440172381
2001-02-09,Marat Safin,1868.098850770044
2001-02-09,Roger Federer,1855.010879002346
2001-02-09,Yevgeny Kafelnikov,1846.138797060894
2001-02-09,Patrick Rafter,1839.662329958608
2001-02-09,Dominik Hrbaty,1832.6380530881825
2001-02-09,Sebastien Grosjean,1828.6024172902348
2001-02-09,Tommy Haas,1816.0734389299748
2001-02-12,Tim Henman,1905.3920227798008
2001-02-12,Yevgeny Kafelnikov,1899.7268361654674
2001-02-12,Roger Federer,1849.7785640826794
2001-02-12,Sebastien Grosjean,1847.5026056355798
2001-02-12,Arnaud Clement,1839.86411577525
2001-02-12,Magnus Norman,1746.477697153568
2001-02-12,Guillermo Coria,1739.086088716469
2001-02-12,Andreas Vinciguerra,1736.0704370127974
2001-02-12,Bohdan Ulihrach,1713.6777875267883
2001-02-12,Karol Kucera,1701.7172948807959
2001-02-19,Gustavo Kuerten,1909.2589252653302
2001-02-19,Yevgeny Kafelnikov,1876.356257764072
2001-02-19,Roger Federer,1876.2264862703482
2001-02-19,Tim Henman,1874.4050985796987
2001-02-19,Mark Philippoussis,1872.2458734748968
2001-02-19,Pete Sampras,1862.9695606250805
2001-02-19,Alex Corretja,1847.0327309502336
2001-02-19,Marat Safin,1839.0050771528388
2001-02-19,Sebastien Grosjean,1834.3516092580085
2001-02-19,Tommy Haas,1827.3469756744648
2001-02-26,Andre Agassi,1935.9010257477137
2001-02-26,Gustavo Kuerten,1933.5323481070388
2001-02-26,Lleyton Hewitt,1880.720056561079
2001-02-26,Marat Safin,1857.612991181985
2001-02-26,Yevgeny Kafelnikov,1853.4953207482272
2001-02-26,Mark Philippoussis,1840.6335584389474
2001-02-26,Patrick Rafter,1821.7927986156692
2001-02-26,Dominik Hrbaty,1819.9751894355736
2001-02-26,Greg Rusedski,1819.3782397706077
2001-02-26,Alex Corretja,1812.653493035518
2001-03-05,Andre Agassi,1894.975597388511
2001-03-05,Lleyton Hewitt,1862.6598125434311
2001-03-05,Tim Henman,1849.27804125621
2001-03-05,Pete Sampras,1821.8307607577622
2001-03-05,Jan Michael Gambill,1817.579611600445
2001-03-05,Patrick Rafter,1804.3931770840788
2001-03-05,Greg Rusedski,1797.4263248063758
2001-03-05,Magnus Norman,1762.5577076194036
2001-03-05,Thomas Enqvist,1762.4306381398073
2001-03-05,Xavier Malisse,1751.4114913837486
2001-03-12,Andre Agassi,1978.7333718966793
2001-03-12,Gustavo Kuerten,1915.7026692730135
2001-03-12,Pete Sampras,1895.138420177141
2001-03-12,Lleyton Hewitt,1881.6668708494951
2001-03-12,Yevgeny Kafelnikov,1878.7471486134218
2001-03-12,Jan Michael Gambill,1853.5027273639514
2001-03-12,Roger Federer,1847.0195856310052
2001-03-12,Patrick Rafter,1835.2880251631773
2001-03-12,Tim Henman,1835.1751853174692
2001-03-12,Sebastien Grosjean,1834.6270504026904
2001-03-19,Andre Agassi,2038.5735758826168
2001-03-19,Jan Michael Gambill,1902.3914377454419
2001-03-19,Lleyton Hewitt,1894.043998067379
2001-03-19,Gustavo Kuerten,1893.7224108010084
2001-03-19,Patrick Rafter,1882.91924072525
2001-03-19,Pete Sampras,1872.854887328475
2001-03-19,Roger Federer,1865.4251779898811
2001-03-19,Yevgeny Kafelnikov,1856.5716007137491
2001-03-19,Tommy Haas,1821.1805995869418
2001-03-19,Sebastien Grosjean,1818.5696598411312
2001-04-06,Lleyton Hewitt,1918.4130506101976
2001-04-06,Gustavo Kuerten,1892.4790113444376
2001-04-06,Patrick Rafter,1861.9317680759743
2001-04-06,Roger Federer,1856.897296383662
2001-04-06,Yevgeny Kafelnikov,1835.2501231599394
2001-04-06,Thomas Johansson,1814.681642884393
2001-04-06,Tim Henman,1813.1084485151287
2001-04-06,Nicolas Escude,1793.3093540288867
2001-04-06,Arnaud Clement,1781.5594300569924
2001-04-06,Greg Rusedski,1762.3514820122894
2001-04-09,Juan Carlos Ferrero,1802.1469671428424
2001-04-09,Tim Henman,1784.9528741792228
2001-04-09,Dominik Hrbaty,1778.0304595367702
2001-04-09,Andrei Pavel,1716.5832399991318
2001-04-09,Xavier Malisse,1716.3128433634836
2001-04-09,Guillermo Coria,1709.0404942780963
2001-04-09,Guillermo Canas,1689.4392935446642
2001-04-09,Nicolas Lapentti,1669.2244133161614
2001-04-09,Andreas Vinciguerra,1664.470662120895
2001-04-09,Juan Balcells,1648.8348308162717
2001-04-16,Gustavo Kuerten,1946.3241648254834
2001-04-16,Roger Federer,1853.6856557045537
2001-04-16,Sebastien Grosjean,1848.6478191836438
2001-04-16,Tommy Haas,1832.8192536359527
2001-04-16,Yevgeny Kafelnikov,1806.3809104148152
2001-04-16,Tim Henman,1797.2110063795567
2001-04-16,Juan Carlos Ferrero,1779.448547706506
2001-04-16,Alex Corretja,1778.9197128078915
2001-04-16,Guillermo Coria,1778.7586247820075
2001-04-16,Thomas Johansson,1778.316351978668
2001-04-23,Andre Agassi,1999.225258405092
2001-04-23,Juan Carlos Ferrero,1844.2783611947216
2001-04-23,Andy Roddick,1837.2489364882422
2001-04-23,Sebastien Grosjean,1818.961641518712
2001-04-23,Carlos Moya,1796.5587716448151
2001-04-23,Alex Corretja,1774.8995889604432
2001-04-23,Xavier Malisse,1754.5997994998581
2001-04-23,Thomas Enqvist,1747.950429573704
2001-04-23,Arnaud Clement,1743.848925043777
2001-04-23,Nicolas Escude,1743.5836097236481
2001-04-27,Wayne Ferreira,1693.4454340626091
2001-04-27,Solon Peppas,1689.2598635350703
2001-04-27,Claude Ngoran,1623.0668688009378
2001-04-27,Kristian Pless,1617.6261951308193
2001-04-27,Gilles Muller,1596.7417550957935
2001-04-27,Baris Ergun,1569.9591483121628
2001-04-27,Tsolak Gevorgyan,1565.6631951100942
2001-04-27,Andrei Gorban,1565.6631951100942
2001-04-27,Sergei Cuptov,1565.6631951100942
2001-04-27,Vasilis Mazarakis,1543.3864320588393
2001-04-30,Andy Roddick,1904.3155011612291
2001-04-30,Jan Michael Gambill,1865.7374102370775
2001-04-30,Carlos Moya,1801.1884697325604
2001-04-30,Tommy Haas,1801.1558798634082
2001-04-30,Yevgeny Kafelnikov,1775.3329679075669
2001-04-30,Guillermo Coria,1770.883950178582
2001-04-30,Thomas Johansson,1749.135209985263
2001-04-30,Bohdan Ulihrach,1735.06073608423
2001-04-30,Alberto Martin,1726.6307351614885
2001-04-30,Xavier Malisse,1721.6274717012068
2001-05-07,Andre Agassi,1960.6319643692018
2001-05-07,Gustavo Kuerten,1956.8234509542003
2001-05-07,Juan Carlos Ferrero,1918.4984301657357
2001-05-07,Lleyton Hewitt,1915.4079687773037
2001-05-07,Roger Federer,1854.1248466677994
2001-05-07,Jan Michael Gambill,1840.4445129674828
2001-05-07,Pete Sampras,1833.3781875071306
2001-05-07,Alex Corretja,1822.7923482926121
2001-05-07,Sebastien Grosjean,1808.5274403197454
2001-05-07,Tommy Haas,1798.1993577599937
2001-05-14,Juan Carlos Ferrero,1930.195004117688
2001-05-14,Andre Agassi,1927.9271067217317
2001-05-14,Gustavo Kuerten,1925.3904451883955
2001-05-14,Lleyton Hewitt,1909.8281919944736
2001-05-14,Jan Michael Gambill,1828.5136385924816
2001-05-14,Roger Federer,1824.7240666301373
2001-05-14,Alex Corretja,1809.9813321163633
2001-05-14,Sebastien Grosjean,1802.7487032748768
2001-05-14,Pete Sampras,1798.6140122087545
2001-05-14,Albert Portas,1790.765576674058
2001-05-21,Lleyton Hewitt,1882.4957652051157
2001-05-21,Alex Corretja,1861.8088254678403
2001-05-21,Patrick Rafter,1850.8661563051098
2001-05-21,Sebastien Grosjean,1815.5747290814604
2001-05-21,Pete Sampras,1812.0340204053134
2001-05-21,Tommy Haas,1807.1519382935335
2001-05-21,Marat Safin,1758.4171480139414
2001-05-21,Albert Portas,1757.1217241992879
2001-05-21,Yevgeny Kafelnikov,1751.083013957064
2001-05-21,Jan Michael Gambill,1746.9069479822488
2001-05-28,Gustavo Kuerten,1990.7159109407548
2001-05-28,Juan Carlos Ferrero,1945.9941706927705
2001-05-28,Andre Agassi,1934.6934206506703
2001-05-28,Alex Corretja,1912.8234236874282
2001-05-28,Lleyton Hewitt,1901.179253384946
2001-05-28,Andy Roddick,1885.5591278607424
2001-05-28,Sebastien Grosjean,1858.5830268262166
2001-05-28,Roger Federer,1834.7536417633526
2001-05-28,Patrick Rafter,1816.4882570382938
2001-05-28,Tommy Haas,1786.855841005419
2001-06-11,Lleyton Hewitt,1946.448801660131
2001-06-11,Alex Corretja,1882.028406718532
2001-06-11,Thomas Johansson,1848.0202113390783
2001-06-11,Sebastien Grosjean,1840.0818493732395
2001-06-11,Roger Federer,1834.215777601599
2001-06-11,Andy Roddick,1833.7291962082018
2001-06-11,Patrick Rafter,1828.6719189466498
2001-06-11,Pete Sampras,1808.3412390007072
2001-06-11,Fabrice Santoro,1795.0482313349005
2001-06-11,Yevgeny Kafelnikov,1792.1118439197573
2001-06-18,Lleyton Hewitt,1979.1729009503154
2001-06-18,Thomas Johansson,1893.2756399658813
2001-06-18,Roger Federer,1837.625197136401
2001-06-18,Andy Roddick,1819.5628653993517
2001-06-18,Patrick Rafter,1800.4763881138244
2001-06-18,Guillermo Canas,1783.338864691724
2001-06-18,Tommy Robredo,1748.5512807910986
2001-06-18,Greg Rusedski,1748.0019411637957
2001-06-18,Xavier Malisse,1716.7910977404529
2001-06-18,Peter Wessels,1708.894050006501
2001-06-25,Lleyton Hewitt,1962.9399630865269
2001-06-25,Andre Agassi,1943.6424577935402
2001-06-25,Juan Carlos Ferrero,1925.1842819423953
2001-06-25,Thomas Johansson,1874.4571712822928
2001-06-25,Roger Federer,1858.8206854647322
2001-06-25,Patrick Rafter,1850.0019132380646
2001-06-25,Sebastien Grosjean,1830.1811268717643
2001-06-25,Tim Henman,1815.8582022021767
2001-06-25,Andy Roddick,1814.7589370038006
2001-06-25,Pete Sampras,1808.8758154805478
2001-07-09,Juan Carlos Ferrero,1925.016842393809
2001-07-09,Alex Corretja,1867.2266778139228
2001-07-09,Sebastien Grosjean,1845.5938565104018
2001-07-09,Roger Federer,1828.1483694273745
2001-07-09,Andrea Gaudenzi,1762.3419400210619
2001-07-09,Jiri Novak,1759.325886079727
2001-07-09,Marat Safin,1740.3667298319638
2001-07-09,Tommy Robredo,1725.0539254414273
2001-07-09,Bohdan Ulihrach,1705.7056122281656
2001-07-09,Franco Squillari,1702.4091967563472
2001-07-16,Gustavo Kuerten,2025.3393736844394
2001-07-16,Alex Corretja,1903.0929263905757
2001-07-16,Guillermo Canas,1855.7228210490073
2001-07-16,Sebastien Grosjean,1813.0211334180058
2001-07-16,Yevgeny Kafelnikov,1798.232364290844
2001-07-16,Jiri Novak,1792.1209656715098
2001-07-16,Fabrice Santoro,1749.8559479759258
2001-07-16,Andrea Gaudenzi,1745.010708630345
2001-07-16,Tommy Robredo,1744.8739741714774
2001-07-16,Carlos Moya,1739.0702044633244
2001-07-20,Solon Peppas,1718.76634639623
2001-07-20,Alejandro Hernandez,1706.9146849668132
2001-07-20,Harel Levy,1658.9536399672356
2001-07-20,Claude Ngoran,1654.4384896581632
2001-07-20,Jose De Armas,1650.0562135163993
2001-07-20,Kristian Pless,1644.5313153370134
2001-07-20,Neville Godwin,1611.136116561033
2001-07-20,Jimy Szymanski,1611.0367282772327
2001-07-20,Marcelo Barboza,1610.6376417100007
2001-07-20,Evghenii Plugariov,1607.3806699999784
2001-07-23,Gustavo Kuerten,2013.5545459979357
2001-07-23,Andre Agassi,2000.6993943526825
2001-07-23,Juan Carlos Ferrero,1908.4431670016788
2001-07-23,Alex Corretja,1869.6340069120106
2001-07-23,Pete Sampras,1839.2477161436207
2001-07-23,Tommy Robredo,1822.9395872498724
2001-07-23,Guillermo Canas,1815.2493500563191
2001-07-23,Andy Roddick,1782.0311342520824
2001-07-23,Nicolas Lapentti,1780.8093561949704
2001-07-23,Yevgeny Kafelnikov,1775.9367953764845
2001-07-30,Gustavo Kuerten,1991.868248134833
2001-07-30,Andre Agassi,1965.8238756658177
2001-07-30,Lleyton Hewitt,1935.5363629506573
2001-07-30,Juan Carlos Ferrero,1919.275774799531
2001-07-30,Patrick Rafter,1890.9848405586226
2001-07-30,Thomas Johansson,1848.5256344475
2001-07-30,Andy Roddick,1818.6997565880629
2001-07-30,Fabrice Santoro,1802.532701118086
2001-07-30,Tim Henman,1798.2575739516085
2001-07-30,Tommy Haas,1784.7796602082497
2001-08-06,Gustavo Kuerten,2046.256571350654
2001-08-06,Lleyton Hewitt,1942.76482267586
2001-08-06,Patrick Rafter,1935.8006893726517
2001-08-06,Andre Agassi,1932.6145017564468
2001-08-06,Juan Carlos Ferrero,1896.7136196838946
2001-08-06,Tim Henman,1834.0045064980268
2001-08-06,Pete Sampras,1826.8882652136413
2001-08-06,Thomas Johansson,1824.8232580906206
2001-08-06,Guillermo Canas,1811.9609633225673
2001-08-06,Andy Roddick,1804.7176330372965
2001-08-13,Gustavo Kuerten,2046.3511952760289
2001-08-13,Patrick Rafter,1989.5621509011935
2001-08-13,Andre Agassi,1922.4176914276013
2001-08-13,Lleyton Hewitt,1920.2549135210327
2001-08-13,Andy Roddick,1879.2440596463932
2001-08-13,Alex Corretja,1846.479902861775
2001-08-13,Tim Henman,1836.4563042981868
2001-08-13,Goran Ivanisevic,1832.3289045272634
2001-08-13,Thomas Johansson,1821.2800162088226
2001-08-13,Tommy Robredo,1804.3562636599083
2001-08-20,Pete Sampras,1850.151912946655
2001-08-20,Tommy Haas,1840.994579220115
2001-08-20,Thomas Johansson,1830.6174638609764
2001-08-20,Alex Corretja,1818.630963420123
2001-08-20,Goran Ivanisevic,1798.1028024856455
2001-08-20,Tommy Robredo,1787.6533474124362
2001-08-20,Guillermo Canas,1768.048606283398
2001-08-20,Thomas Enqvist,1732.7940292214182
2001-08-20,Jan Michael Gambill,1715.0924435131874
2001-08-20,Arnaud Clement,1709.496693970188
2001-08-27,Gustavo Kuerten,2034.117189098607
2001-08-27,Lleyton Hewitt,1990.0488130861493
2001-08-27,Patrick Rafter,1976.089291841373
2001-08-27,Andre Agassi,1930.928885785686
2001-08-27,Pete Sampras,1917.382732314206
2001-08-27,Andy Roddick,1907.0731305304641
2001-08-27,Juan Carlos Ferrero,1880.4933305476634
2001-08-27,Tommy Haas,1851.988050573663
2001-08-27,Roger Federer,1838.5064637805879
2001-08-27,Thomas Johansson,1836.0415066339888
2001-09-10,Gustavo Kuerten,2003.1770176652037
2001-09-10,Marat Safin,1850.8635402531531
2001-09-10,Yevgeny Kafelnikov,1829.537951694209
2001-09-10,Younes El Aynaoui,1759.6091512251728
2001-09-10,Guillermo Canas,1738.9401118101669
2001-09-10,Andrei Pavel,1716.801215968359
2001-09-10,Xavier Malisse,1716.2403977223648
2001-09-10,Sjeng Schalken,1712.5299868533011
2001-09-10,Kristian Pless,1712.117170839964
2001-09-10,Albert Montanes,1711.965902027833
2001-09-17,Andre Agassi,1895.8537738395553
2001-09-17,Kenneth Carlsen,1630.4652669464533
2001-09-17,Rainer Schuettler,1624.0454821553221
2001-09-17,Michel Kratochvil,1574.204139112757
2001-09-17,Francisco Clavet,1570.4384079234324
2001-09-17,Takahiro Terachi,1544.7263163518053
2001-09-17,Irakli Labadze,1543.6370766679893
2001-09-17,Yong Il Yoon,1536.3770478601264
2001-09-17,Byron Black,1526.0313962472428
2001-09-17,Alex Calatrava,1520.928637467763
2001-09-21,Lleyton Hewitt,2005.0187296726076
2001-09-21,Patrick Rafter,1956.6924660391924
2001-09-21,Juan Carlos Ferrero,1886.12082118926
2001-09-21,Thomas Johansson,1850.2168286043172
2001-09-21,Tim Henman,1833.3047689865148
2001-09-21,Alex Corretja,1828.362428722693
2001-09-21,Greg Rusedski,1815.1796782511235
2001-09-21,Younes El Aynaoui,1782.612867108669
2001-09-21,Jiri Novak,1772.5214658161656
2001-09-21,Nicolas Escude,1755.0752005085358
2001-09-24,Juan Carlos Ferrero,1864.745740440503
2001-09-24,Andy Roddick,1862.19925445872
2001-09-24,Marat Safin,1827.5178590721785
2001-09-24,Tommy Robredo,1816.5103547390493
2001-09-24,Alex Corretja,1805.7102477438045
2001-09-24,David Nalbandian,1786.3196151782008
2001-09-24,Sebastien Grosjean,1774.7114578285616
2001-09-24,Mark Philippoussis,1774.1904359470507
2001-09-24,Felix Mantilla,1773.3473658128298
2001-09-24,Marcelo Rios,1762.8128859417627
2001-10-01,Lleyton Hewitt,2019.0514060386513
2001-10-01,Yevgeny Kafelnikov,1891.0886800842982
2001-10-01,Tommy Haas,1856.4827999165675
2001-10-01,Thomas Johansson,1839.1188659007078
2001-10-01,Marat Safin,1814.5610747196777
2001-10-01,Roger Federer,1811.6187074044633
2001-10-01,Jiri Novak,1778.2036267973865
2001-10-01,David Nalbandian,1768.8969124413763
2001-10-01,Marcelo Rios,1754.4171122363737
2001-10-01,Fabrice Santoro,1730.521978684421
2001-10-08,Gustavo Kuerten,1975.9529724742756
2001-10-08,Tommy Haas,1914.7950343190892
2001-10-08,Yevgeny Kafelnikov,1866.7569912411147
2001-10-08,Juan Carlos Ferrero,1862.0150445242164
2001-10-08,Ivan Ljubicic,1831.2879890111353
2001-10-08,Younes El Aynaoui,1822.5461096628549
2001-10-08,Marat Safin,1821.1611414963593
2001-10-08,Tim Henman,1818.0388476563508
2001-10-08,Roger Federer,1806.496170557764
2001-10-08,Tommy Robredo,1803.016173395366
2001-10-15,Lleyton Hewitt,2014.8377795543486
2001-10-15,Tommy Haas,1977.3462001974608
2001-10-15,Gustavo Kuerten,1949.8038376781415
2001-10-15,Pete Sampras,1909.7543167223453
2001-10-15,Yevgeny Kafelnikov,1880.8869610777306
2001-10-15,Andre Agassi,1867.7601545197515
2001-10-15,Andy Roddick,1841.7452425123354
2001-10-15,Juan Carlos Ferrero,1839.9461428230609
2001-10-15,Tim Henman,1823.8027388794994
2001-10-15,Max Mirnyi,1821.009475577109
2001-10-22,Tommy Haas,1944.5225470799692
2001-10-22,Gustavo Kuerten,1921.2045320717473
2001-10-22,Yevgeny Kafelnikov,1880.1464596080505
2001-10-22,Tim Henman,1873.522170087618
2001-10-22,Marat Safin,1857.8663824704447
2001-10-22,Max Mirnyi,1826.156058455738
2001-10-22,Roger Federer,1824.3705346150537
2001-10-22,Andy Roddick,1822.359019867305
2001-10-22,Guillermo Canas,1815.9171901404827
2001-10-22,Juan Carlos Ferrero,1814.3895861801388
2001-10-29,Lleyton Hewitt,1988.6165888755
2001-10-29,Tommy Haas,1950.9779519215892
2001-10-29,Gustavo Kuerten,1906.8509396058982
2001-10-29,Yevgeny Kafelnikov,1896.964235477172
2001-10-29,Tim Henman,1849.3694448111523
2001-10-29,Marat Safin,1839.644265856476
2001-10-29,Sebastien Grosjean,1837.3853187678412
2001-10-29,Thomas Johansson,1831.101470849943
2001-10-29,Jiri Novak,1810.36817034963
2001-10-29,Roger Federer,1805.3085428848076
2001-11-12,Lleyton Hewitt,2037.0695042586533
2001-11-12,Yevgeny Kafelnikov,1912.5070478237144
2001-11-12,Patrick Rafter,1894.8574091109665
2001-11-12,Sebastien Grosjean,1877.584899958375
2001-11-12,Andre Agassi,1859.8966419652984
2001-11-12,Gustavo Kuerten,1848.1241527042098
2001-11-12,Juan Carlos Ferrero,1816.3538432793403
2001-11-12,Goran Ivanisevic,1719.3048890796822
2001-11-30,Lleyton Hewitt,2018.44210335196
2001-11-30,Patrick Rafter,1912.1882993378792
2001-11-30,Sebastien Grosjean,1851.5770767097877
2001-11-30,Nicolas Escude,1710.290121697715
2001-11-30,Wayne Arthurs,1539.0160013820778
2001-12-31,Yevgeny Kafelnikov,1894.5723231499583
2001-12-31,Tim Henman,1891.9717936298384
2001-12-31,Pete Sampras,1880.196320932429
2001-12-31,Younes El Aynaoui,1869.76166064356
2001-12-31,Guillermo Canas,1835.9221421655172
2001-12-31,Thomas Johansson,1808.5587828184669
2001-12-31,Jiri Novak,1802.9697696511366
2001-12-31,Thomas Enqvist,1798.0207689097783
2001-12-31,Ivan Ljubicic,1795.1629773785342
2001-12-31,Felix Mantilla,1785.5829092337717
2002-01-07,Roger Federer,1872.8561684043
2002-01-07,Marat Safin,1824.2512896479345
2002-01-07,Sebastien Grosjean,1824.0672190585315
2002-01-07,Jiri Novak,1818.562665493029
2002-01-07,Guillermo Canas,1816.3692153967868
2002-01-07,Greg Rusedski,1812.4547840490852
2002-01-07,Andy Roddick,1810.6285650476098
2002-01-07,Felix Mantilla,1798.121948509925
2002-01-07,Thomas Johansson,1784.7420927222781
2002-01-07,Marcelo Rios,1774.7554919337108
2002-01-14,Lleyton Hewitt,1990.727351926237
2002-01-14,Tommy Haas,1966.5947076670238
2002-01-14,Tim Henman,1887.665682982965
2002-01-14,Pete Sampras,1886.7524338391063
2002-01-14,Roger Federer,1881.7604086583506
2002-01-14,Thomas Johansson,1881.741098850109
2002-01-14,Marat Safin,1872.661312345635
2002-01-14,Yevgeny Kafelnikov,1869.5660402665155
2002-01-14,Younes El Aynaoui,1858.6196586619674
2002-01-14,Jiri Novak,1846.202211945106
2002-01-28,Roger Federer,1883.3299444851893
2002-01-28,Younes El Aynaoui,1841.365823218577
2002-01-28,Greg Rusedski,1838.9480751340907
2002-01-28,Jiri Novak,1814.1816836768796
2002-01-28,Juan Carlos Ferrero,1798.7022667131637
2002-01-28,Sjeng Schalken,1748.7750331256361
2002-01-28,Nicolas Escude,1747.5448824460327
2002-01-28,Max Mirnyi,1745.3316037157533
2002-01-28,Hicham Arazi,1739.002656668184
2002-01-28,Bohdan Ulihrach,1724.0818881979394
2002-02-08,Roger Federer,1914.9731426983303
2002-02-08,Thomas Johansson,1896.107404276723
2002-02-08,Pete Sampras,1890.3771543325454
2002-02-08,Tim Henman,1877.5374225178266
2002-02-08,Younes El Aynaoui,1867.0275989348527
2002-02-08,Marat Safin,1865.8021756896892
2002-02-08,Yevgeny Kafelnikov,1863.5257336465531
2002-02-08,Thomas Enqvist,1822.6538372845837
2002-02-08,Jiri Novak,1818.2999756857992
2002-02-08,Sebastien Grosjean,1818.2371662623755
2002-02-11,Thomas Enqvist,1884.997730714668
2002-02-11,Thomas Johansson,1873.9945390590574
2002-02-11,Yevgeny Kafelnikov,1868.165668608372
2002-02-11,Younes El Aynaoui,1837.0116992994951
2002-02-11,Sebastien Grosjean,1815.110303058241
2002-02-11,Greg Rusedski,1813.637402679096
2002-02-11,Jiri Novak,1802.345798302508
2002-02-11,Juan Carlos Ferrero,1788.9320498842862
2002-02-11,Marcelo Rios,1786.9876665304948
